User Review Score,Date of Review,Name,Game Id,User Reviewer
4,2008-07-21 08:37:34,Battlefield: Bad Company,3030-20655,rayneth
5,2008-07-21 08:37:50,Mario Kart DS,3030-6539,xjgunz
5,2008-07-21 08:39:39,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,bolt
5,2008-07-21 08:40:44,Metal Gear Solid 2: Sons of Liberty,3030-12388,elpersonavii
3,2008-07-21 08:41:25,More Brain Training from Dr. Kawashima: How Old Is Your Brain?,3030-14816,dorgon
5,2008-07-21 08:43:05,Battlefield: Bad Company,3030-20655,spragels
5,2008-07-21 08:43:06,Grand Theft Auto IV,3030-20457,aaron_g
0,2008-07-21 08:43:57,Puzzle Quest: Challenge of the Warlords,3030-16014,dorgon
5,2008-07-21 08:45:18,Rock Band,3030-9860,aaron_g
4,2008-07-21 08:45:23,Kirby's Adventure,3030-15890,xjgunz
5,2008-07-21 08:47:33,Final Fantasy IX,3030-8825,dankempster
4,2008-07-21 08:48:06,Bully,3030-5092,aaron_g
5,2008-07-21 08:48:10,Age of Conan: Hyborian Adventures,3030-9641,ogcartman
5,2008-07-21 08:48:26,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,lozone
5,2008-07-21 08:48:38,Final Fantasy III,3030-6336,masturbatingbear
3,2008-07-21 08:50:31,Mario Kart Wii,3030-20645,cube
3,2008-07-21 08:51:18,Dragon Ball Z: Burst Limit,3030-20500,hagzor
4,2008-07-21 08:51:49,Tom Clancy's Splinter Cell: Double Agent,3030-457,joshb
5,2008-07-21 08:51:51,BioShock (Limited Edition),3030-17280,anton10000
5,2008-07-21 08:52:30,Age of Conan: Hyborian Adventures,3030-9641,dev
5,2008-07-21 08:52:56,"Lord of the Rings Online: Shadows of Angmar, The",3030-12376,orakk
5,2008-07-21 08:54:11,The Legend of Zelda: Oracle of Seasons,3030-5895,termite
5,2008-07-21 08:54:25,River City Ransom,3030-6608,vibratingdonkey
5,2008-07-21 08:54:37,Devil May Cry 4,3030-6681,pwilletts
5,2008-07-21 08:55:17,Grand Theft Auto IV,3030-20457,dimsey
5,2008-07-21 08:55:26,Tsumi to Batsu: Hoshi no Keishōsha,3030-7393,animebeast
4,2008-07-21 08:55:41,US Release,3030-9290,ross
5,2008-07-21 08:56:07,The Legend of Zelda: Oracle of Ages,3030-8004,termite
3,2008-07-21 08:56:16,Dragon Ball Z: Burst Limit,3030-20500,cube
4,2008-07-21 08:57:38,Final Fantasy IV,3030-20829,dankempster
4,2008-07-21 08:58:05,SNK Arcade Classics V.1,3030-20463,usagi
4,2008-07-21 08:58:18,Tom Clancy's Rainbow Six: Vegas 2,3030-1986,pwilletts
4,2008-07-21 08:58:39,Assassin's Creed (Limited Edition),3030-2950,testamentuk
5,2008-07-21 09:00:28,Day of Defeat: Source,3030-16121,termite
5,2008-07-21 09:00:53,Halo 3 (Legendary Edition),3030-9993,callumrides
5,2008-07-21 09:01:00,Halo 3 (Legendary Edition),3030-9993,naberator
4,2008-07-21 09:01:44,Cobra Triangle,3030-13924,loki50187
5,2008-07-21 09:02:28,Super Mario Galaxy,3030-16094,yoctoyotta
4,2008-07-21 09:02:51,Unreal Tournament III,3030-10955,epicsteve
5,2008-07-21 09:03:20,Gradius,3030-15508,naresh
5,2008-07-21 09:03:23,Forza Motorsport 2,3030-5881,mjwicstrom1
5,2008-07-21 09:03:26,Final Fantasy X International,3030-11237,psychomode
5,2008-07-21 09:06:19,Team Fortress 2 (Retail Standalone),3030-18162,termite
5,2008-07-21 09:06:29,Mass Effect (Limited Collector's Edition),3030-16909,cmatch5
5,2008-07-21 09:07:00,Team Fortress 2 (Retail Standalone),3030-18162,theineffablebob
5,2008-07-21 09:07:38,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,wildmatt
5,2008-07-21 09:09:16,Team Fortress 2 (Retail Standalone),3030-18162,lawliet
5,2008-07-21 09:09:37,Grand Theft Auto IV,3030-20457,callumrides
2,2008-07-21 09:09:45,Sneak King,3030-20670,masturbatingbear
4,2008-07-21 09:10:24,echochrome (PS3),3030-20604,lozone
5,2008-07-21 09:10:30,Half-Life 2,3030-1539,termite
5,2008-07-21 09:11:09,Uncharted: Drake's Fortune,3030-13992,h83r
4,2008-07-21 09:11:18,Marvel Ultimate Alliance (Special Edition),3030-7527,andywilliams24
4,2008-07-21 09:11:21,Crackdown,3030-4065,death_burnout
5,2008-07-21 09:12:29,Grand Theft Auto IV,3030-20457,wildmatt
1,2008-07-21 09:14:23,Custom Robo,3030-2296,termite
5,2008-07-21 09:14:27,Half-Life 2: Episode Two,3030-9480,magickiwi
4,2008-07-21 09:14:48,Radiata Stories,3030-10401,splenda14
3,2008-07-21 09:17:09,Crackdown,3030-4065,andywilliams24
4,2008-07-21 09:18:34,Earth Defense Force 2017,3030-7338,guerrilla_mason
0,2008-07-21 09:19:39,Deus Ex (Game of the Year Edition),3030-17533,sarge506
4,2008-07-21 09:20:21,MotorStorm,3030-24793,fishdalf
4,2008-07-21 09:22:01,Burnout Paradise,3030-5648,lemmiwinks
5,2008-07-21 09:23:39,Grand Theft Auto IV,3030-20457,freki
5,2008-07-21 09:24:52,BioShock (Limited Edition),3030-17280,biggest_loser
4,2008-07-21 09:25:38,Counter-Strike: Source,3030-11339,termite
4,2008-07-21 09:25:51,Dragon Ball Z: Budokai 3,3030-13129,vanek
4,2008-07-21 09:25:59,Final Fantasy XII,3030-11497,shakewell
5,2008-07-21 09:26:16,Pocket Monsters Aka,3030-3966,epicsteve
4,2008-07-21 09:27:44,Grand Theft Auto Double Pack,3030-17036,shakewell
5,2008-07-21 09:28:01,Grand Theft Auto IV,3030-20457,sedarati
3,2008-07-21 09:28:05,Harry Potter and the Order of the Phoenix,3030-12053,andywilliams24
1,2008-07-21 09:28:35,Black,3030-8369,blackwaterco
5,2008-07-21 09:29:00,BioShock (Limited Edition),3030-17280,rourkey
4,2008-07-21 09:29:32,Lego Indiana Jones: The Original Adventures,3030-20534,tec3297
3,2008-07-21 09:31:23,S.T.A.L.K.E.R.: Shadow of Chernobyl,3030-11725,biggest_loser
4,2008-07-21 09:32:07,Sudeki,3030-12482,crisis2k
5,2008-07-21 09:32:16,Gears of War (Limited Collector's Edition),3030-12231,callumrides
5,2008-07-21 09:34:00,Super Smash Bros. Brawl,3030-20588,epicsteve
4,2008-07-21 09:34:18,Warhawk,3030-20458,insanegamer
5,2008-07-21 09:34:51,Fahrenheit,3030-2494,pbhawks45
2,2008-07-21 09:35:37,Grand Theft Auto: Liberty City Stories,3030-6731,shakewell
4,2008-07-21 09:35:56,Star Wars: Battlefront II,3030-7094,termite
5,2008-07-21 09:38:43,Grand Theft Auto IV,3030-20457,timewaffle
2,2008-07-21 09:39:06,Grand Theft Auto: San Andreas,3030-7120,biggest_loser
5,2008-07-21 09:39:56,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,freki
4,2008-07-21 09:40:44,Phoenix Wright: Ace Attorney,3030-19409,shakewell
5,2008-07-21 09:42:03,The Curse of Monkey Island,3030-5729,supermooseman
3,2008-07-21 09:42:34,Final Fantasy X-2 International + Last Mission,3030-8985,shakewell
5,2008-07-21 09:42:55,Bushido Blade,3030-6399,chaosmonaut
5,2008-07-21 09:43:25,Majesty: The Fantasy Kingdom Sim,3030-11751,termite
5,2008-07-21 09:44:25,Call of Duty 4: Modern Warfare,3030-2133,lemmiwinks
5,2008-07-21 09:44:38,Rock Band,3030-9860,voidpresence
4,2008-07-21 09:45:11,Harvest Moon: A Wonderful Life,3030-3105,shakewell
5,2008-07-21 09:50:49,Half-Life 2: Episode One,3030-14328,termite
5,2008-07-21 09:50:51,Need for Speed: Most Wanted,3030-12976,supermooseman
5,2008-07-21 09:51:31,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,helmetz
2,2008-07-21 09:53:14,Lost: Via Domus,3030-18566,coinmatze
5,2008-07-21 09:55:26,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,hellion
2,2008-07-21 09:56:29,Wii Play,3030-9439,supermooseman
5,2008-07-21 09:57:12,Grand Theft Auto IV,3030-20457,helmetz
5,2008-07-21 09:58:42,Spyro Collectors' Edition,3030-1753,supermooseman
5,2008-07-21 09:59:36,"Orange Box, The",3030-17729,fatb0y42
5,2008-07-21 10:00:12,Call of Duty 4: Modern Warfare,3030-2133,helmetz
5,2008-07-21 10:00:31,Half-Life 2: Episode Two,3030-9480,termite
5,2008-07-21 10:00:50,Dragon Quest VIII: Sora to Umi to Daichi to Norowareshi Himegimi (Ultimate Hits),3030-3579,togechu64
5,2008-07-21 10:01:18,Mass Effect (Limited Collector's Edition),3030-16909,kingoficeland
5,2008-07-21 10:02:05,Metroid Prime,3030-15473,suicrat
5,2008-07-21 10:02:30,Gears of War (Limited Collector's Edition),3030-12231,tatpastor
5,2008-07-21 10:02:38,Resistance: Jinrui Botsuraku no Hi,3030-9741,killamasta
5,2008-07-21 10:03:12,Half-Life 2: Episode One,3030-14328,adrenaline
4,2008-07-21 10:03:41,Crysis (Collector's Edition),3030-11757,smash
4,2008-07-21 10:04:31,Excite Truck,3030-13645,supermooseman
5,2008-07-21 10:06:20,Uncharted: Drake's Fortune,3030-13992,helmetz
4,2008-07-21 10:07:50,Battlefield: Bad Company,3030-20655,claysol13
5,2008-07-21 10:08:01,Half-Life 2: Episode Two,3030-9480,biggest_loser
5,2008-07-21 10:10:01,Wander to Kyozou,3030-6522,adrenaline
4,2008-07-21 10:10:28,Legacy of Kain: Defiance,3030-823,peterpie
4,2008-07-21 10:11:09,Tom Clancy's Rainbow Six: Vegas,3030-3550,benderunit22
4,2008-07-21 10:11:28,WarioWare: Smooth Moves,3030-13685,supermooseman
5,2008-07-21 10:12:56,Warhawk,3030-20458,helmetz
5,2008-07-21 10:13:02,God of War,3030-6959,adrenaline
5,2008-07-21 10:16:01,The Simpsons: Hit & Run,3030-3157,supermooseman
4,2008-07-21 10:16:13,Disgaea: Hour of Darkness (Greatest Hits),3030-18540,and333
5,2008-07-21 10:16:16,Beyond Good & Evil,3030-15835,adrenaline
5,2008-07-21 10:19:04,Call of Duty,3030-1629,adrenaline
3,2008-07-21 10:20:15,Lost: Via Domus,3030-18566,torb
3,2008-07-21 10:21:14,The Simpsons Wrestling,3030-8697,supermooseman
4,2008-07-21 10:21:17,Civilization Revolution,3030-20580,manchild
5,2008-07-21 10:23:03,Perfect Dark Zero (Limited Collector's Edition),3030-14558,abovenbeyond3
3,2008-07-21 10:23:54,Haze,3030-20455,theglassprison
4,2008-07-21 10:24:02,The Witcher (Limited Edition),3030-10473,dvaeg
5,2008-07-21 10:25:23,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,drewm135
4,2008-07-21 10:25:26,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center: Kawashima Ryuuta Kyouju Kanshuu: Nou wo Kitaeru Otona no DS Training,3030-5482,supermooseman
5,2008-07-21 10:25:36,Assassin's Creed (Limited Edition),3030-2950,thegamergeek
5,2008-07-21 10:26:04,Guitar Hero,3030-6311,adrenaline
5,2008-07-21 10:26:13,Grand Theft Auto IV,3030-20457,torb
4,2008-07-21 10:27:42,Metroid Fusion,3030-10323,suicrat
3,2008-07-21 10:28:28,Super Stardust HD,3030-793,thegamergeek
2,2008-07-21 10:30:06,Dune 2000,3030-1552,wizzykid
4,2008-07-21 10:30:09,Lego Indiana Jones: The Original Adventures,3030-20534,drewm135
3,2008-07-21 10:30:24,Elefunk,3030-21141,manchild
5,2008-07-21 10:31:17,Canis Canem Edit,3030-10281,adrenaline
4,2008-07-21 10:31:55,Super Monkey Ball: Banana Blitz,3030-17195,supermooseman
5,2008-07-21 10:33:14, Rise of Nations,3030-11993,marshall109
5,2008-07-21 10:35:18,Mass Effect (Limited Collector's Edition),3030-16909,cryinghero
5,2008-07-21 10:35:32,Super Metroid,3030-8292,suicrat
5,2008-07-21 10:35:38,Planescape: Torment,3030-2235,dj_lae
4,2008-07-21 10:36:12,Mario Kart Wii,3030-20645,rowdyrob
5,2008-07-21 10:36:28,Dreamfall: The Longest Journey,3030-2426,adrenaline
3,2008-07-21 10:36:38,Super Smash Bros. Brawl,3030-20588,supercubedude
5,2008-07-21 10:37:09,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,met2609
5,2008-07-21 10:38:19,BioShock (Limited Edition),3030-17280,symbollic
4,2008-07-21 10:38:33,Wii Sports,3030-13328,supermooseman
5,2008-07-21 10:39:28,Burnout Paradise,3030-5648,drewm135
2,2008-07-21 10:39:54,The Incredible Hulk,3030-20891,bwooduhs
5,2008-07-21 10:40:35,Super Stardust HD,3030-793,overworld
4,2008-07-21 10:41:30,Stunt Race FX,3030-19991,dj_lae
5,2008-07-21 10:42:09,Call of Duty 4: Modern Warfare,3030-2133,drewm135
4,2008-07-21 10:42:45,Alone in the Dark,3030-20475,vampire_turtle
5,2008-07-21 10:42:57,The Operative: No One Lives Forever,3030-18911,adrenaline
4,2008-07-21 10:43:25,Unreal Tournament III (Collector's Edition),3030-10955,wizzykid
5,2008-07-21 10:43:43,God of War II,3030-11314,frankthelizard
4,2008-07-21 10:43:46,Gunstar Heroes,3030-2190,suicrat
5,2008-07-21 10:44:31,Super Mario Galaxy,3030-16094,drewm135
5,2008-07-21 10:45:41,Myth II Worlds,3030-20240,dj_lae
4,2008-07-21 10:46:04,Sam & Max Episode 1: Culture Shock,3030-10832,adrenaline
5,2008-07-21 10:46:11,Call of Duty 4: Modern Warfare,3030-2133,vampire_turtle
5,2008-07-21 10:47:08,New Super Mario Bros.,3030-8224,supermooseman
4,2008-07-21 10:47:40,Frontlines: Fuel of War,3030-19654,marshall109
5,2008-07-21 10:47:51,Prince of Persia: The Sands of Time,3030-5235,drewm135
5,2008-07-21 10:48:06,Gears of War (Limited Collector's Edition),3030-12231,adrenaline
4,2008-07-21 10:49:08,Mass Effect (Limited Collector's Edition),3030-16909,vampire_turtle
5,2008-07-21 10:53:06,"Spy Fox in ""Dry Cereal""",3030-14824,supermooseman
4,2008-07-21 10:54:22,Devil May Cry 4,3030-6681,helmetz
4,2008-07-21 10:54:23,Civilization Revolution,3030-20580,imperiousrix
5,2008-07-21 10:55:22,Dungeon Keeper 2,3030-4820,vampire_turtle
5,2008-07-21 10:55:44,Grand Theft Auto IV,3030-20457,mussbus999
4,2008-07-21 10:56:24,Oide yo Doubutsu no Mori,3030-9238,supermooseman
5,2008-07-21 10:57:11,Metal Gear Solid 3: Subsistence (Limited Edition),3030-10267,adrenaline
5,2008-07-21 10:57:22,Star Wars: Knights of the Old Republic,3030-18741,drewm135
5,2008-07-21 10:57:54,BioShock (Limited Edition),3030-17280,alphazero
4,2008-07-21 10:57:59,Blue Dragon,3030-7447,vampire_turtle
5,2008-07-21 10:58:35,Uncharted: Drake's Fortune,3030-13992,met2609
5,2008-07-21 10:58:59,Mario Kart DS,3030-6539,supermooseman
5,2008-07-21 10:59:50,Call of Duty 4: Modern Warfare,3030-2133,simpsonfan
5,2008-07-21 11:00:44,Ōkami,3030-20555,adrenaline
4,2008-07-21 11:00:47,Lost Odyssey,3030-2719,staroceaner
5,2008-07-21 11:01:19,Grand Theft Auto IV,3030-20457,imperiousrix
5,2008-07-21 11:04:52,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,bilawal
5,2008-07-21 11:05:02,Guitar Hero II,3030-14916,adrenaline
4,2008-07-21 11:06:22,Burnout Paradise,3030-5648,pawsoffury
4,2008-07-21 11:06:31,Hang-On,3030-11570,jon_rivera
4,2008-07-21 11:06:46,Turok,3030-11051,imperiousrix
3,2008-07-21 11:06:46,Crackdown,3030-4065,vampire_turtle
5,2008-07-21 11:07:58,F.E.A.R.: First Encounter Assault Recon (Director's Edition),3030-4800,psychomode
5,2008-07-21 11:08:31,Gears of War,3030-12231,akskiller
5,2008-07-21 11:09:16,Metroid Prime,3030-15473,stargamerx
5,2008-07-21 11:10:04,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,3030-11940,adrenaline
4,2008-07-21 11:11:02,Apollo Justice: Ace Attorney,3030-17547,pawsoffury
5,2008-07-21 11:12:46,BioShock (Limited Edition),3030-17280,vampire_turtle
4,2008-07-21 11:14:15,Sam & Max Episode 2: Situation: Comedy,3030-4720,adrenaline
5,2008-07-21 11:14:20,Gears of War,3030-12231,kenzo287
4,2008-07-21 11:16:07,Super Smash Bros. Brawl,3030-20588,funnyman22
2,2008-07-21 11:16:09,Vampire Rain,3030-9085,vampire_turtle
4,2008-07-21 11:17:57,Call of Duty: United Offensive,3030-12633,adrenaline
4,2008-07-21 11:18:21,Devil May Cry 4,3030-6681,imperiousrix
4,2008-07-21 11:18:41,Call of Cthulhu: Dark Corners of the Earth,3030-18678,vampire_turtle
4,2008-07-21 11:18:42,More Brain Training from Dr. Kawashima: How Old Is Your Brain?,3030-14816,supermooseman
4,2008-07-21 11:20:07,Rock Band,3030-9860,pawsoffury
4,2008-07-21 11:20:14,"Oregon Trail, The",3030-17852,bill
3,2008-07-21 11:20:25,Trusty Bell: Chopin no Yume,3030-10518,duxup
5,2008-07-21 11:20:28,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,nightfiresoldier
3,2008-07-21 11:21:50,Super Mario Land,3030-19834,jon_rivera
4,2008-07-21 11:21:56,Viva Piñata,3030-2168,vampire_turtle
5,2008-07-21 11:22:59,Call of Duty 2,3030-2347,adrenaline
5,2008-07-21 11:23:35,Forza Motorsport 2,3030-5881,orgazmorater
5,2008-07-21 11:24:18,The Secret of Monkey Island,3030-3019,coinmatze
5,2008-07-21 11:24:58,Ikaruga,3030-12069,hilts
4,2008-07-21 11:25:01,Grand Theft Auto IV,3030-20457,gt90
5,2008-07-21 11:25:35,"Orange Box, The",3030-17729,hamz
5,2008-07-21 11:25:40,Suikoden,3030-8810,legolas_katarn
4,2008-07-21 11:25:58,Grand Theft Auto: Liberty City Stories,3030-6731,adrenaline
3,2008-07-21 11:26:03,Saboteur,3030-82,jon_rivera
3,2008-07-21 11:27:16,Harry Potter and the Order of the Phoenix,3030-12053,supermooseman
4,2008-07-21 11:27:16,Shadowrun,3030-593,vampire_turtle
5,2008-07-21 11:29:14,Call of Duty 4: Modern Warfare,3030-2133,imperiousrix
5,2008-07-21 11:30:31,Warcraft III: The Frozen Throne,3030-14073,dragonguyx
5,2008-07-21 11:30:51,Wii Sports,3030-13328,newtruegunner
5,2008-07-21 11:34:19,Wander to Kyozou,3030-6522,tennou486
4,2008-07-21 11:36:04,Sam & Max Episode 1: Culture Shock,3030-10832,supermooseman
5,2008-07-21 11:37:20,Metal Gear Solid 4: Guns of the Patriots (Limited Edition),3030-20669,bulby33
4,2008-07-21 11:38:51,Sam & Max Episode 2: Situation: Comedy,3030-4720,supermooseman
3,2008-07-21 11:41:10,"Sam & Max Episode 3: The Mole, the Mob, and the Meatball",3030-18560,supermooseman
5,2008-07-21 11:41:57,Call of Duty 4: Modern Warfare,3030-2133,immunity
4,2008-07-21 11:43:52,Sam & Max Episode 4: Abe Lincoln Must Die!,3030-4797,supermooseman
5,2008-07-21 11:45:21,Sam & Max Episode 5: Reality 2.0,3030-7344,supermooseman
4,2008-07-21 11:47:05,Star Control II,3030-7030,shofixti
4,2008-07-21 11:47:15,"Sam & Max Episode 3: The Mole, the Mob, and the Meatball",3030-18560,adrenaline
4,2008-07-21 11:48:26,Sam & Max Episode 6: Bright Side of the Moon,3030-9251,supermooseman
4,2008-07-21 11:49:41,Sam & Max Episode 4: Abe Lincoln Must Die!,3030-4797,adrenaline
5,2008-07-21 11:50:30,Metroid Prime 2: Echoes,3030-1597,suicrat
4,2008-07-21 11:52:41,Sam & Max Episode 5: Reality 2.0,3030-7344,adrenaline
5,2008-07-21 11:52:52,Rock Band,3030-9860,soylentgreen
3,2008-07-21 11:53:10,Big Brain Academy: Wii Degree,3030-19837,supermooseman
0,2008-07-21 11:53:12,Grand Theft Auto IV,3030-20457,old_snake864
4,2008-07-21 11:53:16,Fable,3030-3264,aaox
5,2008-07-21 11:53:23,Chrono Cross,3030-4328,blair
5,2008-07-21 11:54:45,Team Fortress 2 (Retail Standalone),3030-18162,floorswine
4,2008-07-21 11:55:09,Sam & Max Episode 6: Bright Side of the Moon,3030-9251,adrenaline
4,2008-07-21 11:57:03,Uncharted: Drake's Fortune,3030-13992,giventofly462
4,2008-07-21 11:59:38,Max Payne 2: The Fall of Max Payne,3030-3547,adrenaline
4,2008-07-21 12:00:39,LEGO Indiana Jones: The Original Adventures,3030-20534,rhcpfan24
5,2008-07-21 12:02:02,Halo 3 (Legendary Edition),3030-9993,pirate_republic
4,2008-07-21 12:04:14,Sonic and the Secret Rings,3030-2512,famicommander
4,2008-07-21 12:05:41,Metal Gear Solid: Portable Ops,3030-14555,old_snake864
4,2008-07-21 12:06:03,God of War,3030-6959,skrutop
5,2008-07-21 12:08:24,The Longest Journey ,3030-8759,adrenaline
5,2008-07-21 12:08:47,Sonic Rush,3030-9479,famicommander
5,2008-07-21 12:09:05,Burnout Paradise,3030-5648,old_snake864
5,2008-07-21 12:09:59,God of War II,3030-11314,adrenaline
5,2008-07-21 12:11:09,The Legend of Zelda: Majora's Mask (Collector's Edition),3030-13594,lies
5,2008-07-21 12:11:29,StarCraft,3030-13062,rustyscrew
5,2008-07-21 12:12:05,No More Heroes,3030-5581,suicrat
4,2008-07-21 12:12:18,Resistance: Jinrui Botsuraku no Hi,3030-9741,old_snake864
4,2008-07-21 12:13:24,Grand Theft Auto: Vice City Stories,3030-10264,adrenaline
4,2008-07-21 12:14:17,Bone: Out from Boneville,3030-10837,supermooseman
5,2008-07-21 12:15:14,Grand Theft Auto: San Andreas,3030-7120,rustyscrew
4,2008-07-21 12:15:38,Bone: The Great Cow Race,3030-10505,supermooseman
5,2008-07-21 12:16:27,God of War: Chains of Olympus,3030-20592,zophar53
5,2008-07-21 12:16:36,Super Smash Bros. Brawl,3030-20588,whackmypinata
5,2008-07-21 12:16:49,Assassin's Creed (Limited Edition),3030-2950,old_snake864
5,2008-07-21 12:16:57,The Darkness,3030-9201,adrenaline
4,2008-07-21 12:17:12,Mario & Luigi: Partners in Time,3030-15439,rustyscrew
4,2008-07-21 12:17:25,Final Fantasy V Advance,3030-4793,skrutop
4,2008-07-21 12:18:03,Civilization Revolution,3030-20580,d0x
5,2008-07-21 12:19:13,Tomb Raider: Legend,3030-8554,adrenaline
5,2008-07-21 12:20:09,Sam & Max Hit the Road,3030-11852,supermooseman
4,2008-07-21 12:21:58,NCAA Football 09,3030-20848,slugworth5
3,2008-07-21 12:22:54,Star Wars: Knights of the Old Republic II - The Sith Lords,3030-8852,skrutop
5,2008-07-21 12:23:07,Half-Life 2: Episode Two,3030-9480,adrenaline
5,2008-07-21 12:23:34,Grand Theft Auto: Vice City Stories ,3030-10264,old_snake864
4,2008-07-21 12:23:52,Sam & Max Episode 201: Ice Station Santa,3030-16513,supermooseman
4,2008-07-21 12:24:16,"Darkness, The",3030-9201,rhcpfan24
5,2008-07-21 12:25:37,"Elder Scrolls IV: Oblivion (Collector's Edition), The",3030-20238,lozz
5,2008-07-21 12:25:50,Ratchet & Clank Future: Tools of Destruction,3030-15212,adrenaline
5,2008-07-21 12:27:18,Hotel Dusk: Room 215,3030-1159,supermooseman
5,2008-07-21 12:27:42,BioShock (Limited Edition),3030-17280,adrenaline
5,2008-07-21 12:29:40,BioShock (Limited Edition),3030-17280,systech
5,2008-07-21 12:30:44,Assassin's Creed (Limited Edition),3030-2950,adrenaline
5,2008-07-21 12:32:03,Planescape: Torment,3030-2235,balajis
5,2008-07-21 12:33:22,Halo: Combat Evolved,3030-2600,adrenaline
5,2008-07-21 12:34:09,Biohazard 4: Wii edition,3030-1578,lozz
3,2008-07-21 12:34:15,Viewtiful Joe 2,3030-8112,skrutop
5,2008-07-21 12:35:20,Halo 2 (Limited Collector's Edition),3030-7110,adrenaline
5,2008-07-21 12:35:24,Maniac Mansion: Day of the Tentacle,3030-4372,kraznor
5,2008-07-21 12:37:29,Uncharted: Drake's Fortune,3030-13992,adrenaline
5,2008-07-21 12:37:36,Sins of a Solar Empire,3030-9115,josh
4,2008-07-21 12:40:29,Gears of War (Limited Collector's Edition),3030-12231,darkido07
5,2008-07-21 12:42:27,Wander to Kyozou,3030-6522,flyingrat
5,2008-07-21 12:44:21,Call of Duty 4: Modern Warfare,3030-2133,adrenaline
4,2008-07-21 12:44:26,Civilization Revolution,3030-20580,tomservo
5,2008-07-21 12:44:47,Dobutsu no Mori+,3030-12893,whackmypinata
4,2008-07-21 12:45:04,Sam & Max Episode 202: Moai Better Blues,3030-9015,supermooseman
